-3953,0.964243,0.984314,0.96912,0.689973,0.70227,0.698079,0.493608,0.427839,0.409833,0.633653,0.638713,0.631336,1.02782,1.00976,1.02465,0.842271,0.819395,0.802322,1.1216,1.12926,1.12697
-3952,0.983688,0.967899,0.956823,0.707905,0.636474,0.666022,0.417327,0.458231,0.431651,0.651056,0.683237,0.611639,1.01441,1.01403,1.02841,0.798751,0.772992,0.83593,1.12702,1.12674,1.12144
-3951,0.951841,0.975347,0.97991,0.70874,0.700791,0.662296,0.379983,0.460083,0.435555,0.658474,0.646694,0.603496,1.02643,1.01149,1.02465,0.810831,0.811287,0.835905,1.11968,1.13315,1.12364
-3950,0.949538,0.976372,0.969992,0.669703,0.661522,0.696382,0.398585,0.416515,0.446737,0.65966,0.64802,0.645997,1.03009,1.0049,1.02308,0.821782,0.800044,0.806519,1.12708,1.12513,1.12266
-3949,0.986452,0.977463,0.938912,0.68343,0.677839,0.721866,0.464656,0.427085,0.481471,0.588366,0.699119,0.65029,1.01479,1.01832,1.00756,0.790408,0.826265,0.813408,1.12501,1.12953,1.1245
-3948,0.96931,0.977797,0.956819,0.666767,0.687666,0.750948,0.421419,0.359487,0.411539,0.5959,0.648087,0.651484,1.02863,1.02328,1.01645,0.821296,0.797192,0.844933,1.12437,1.12521,1.12298
-3947,0.981498,0.997225,0.969824,0.667135,0.684189,0.711628,0.40975,0.435723,0.471381,0.692691,0.660675,0.588509,1.03663,1.00685,1.02919,0.821902,0.821695,0.805752,1.11945,1.12751,1.12354
-3946,0.958736,0.96352,0.984924,0.694198,0.692751,0.679301,0.466803,0.400601,0.450002,0.661613,0.631697,0.619114,1.02739,1.00716,1.02113,0.815661,0.824529,0.770212,1.12425,1.1331,1.12343
-3945,0.961598,0.978887,0.953731,0.723229,0.635658,0.654166,0.431304,0.403116,0.420967,0.713348,0.66957,0.672377,1.04332,1.02096,1.02179,0.828264,0.822763,0.8251,1.12226,1.12922,1.12143
-3944,0.945065,0.96931,0.994533,0.700801,0.697166,0.67457,0.373148,0.40649,0.436162,0.655285,0.633016,0.616239,1.02761,1.0271,1.03763,0.792573,0.825219,0.843172,1.12299,1.12542,1.12405
-3943,0.99588,0.997232,0.960659,0.670067,0.674362,0.67182,0.419566,0.379194,0.374657,0.628557,0.642455,0.696773,1.0215,1.01673,1.0261,0.834167,0.835283,0.804668,1.1281,1.12413,1.12156
-3942,0.961046,0.964412,0.99793,0.667496,0.697238,0.666396,0.433094,0.435052,0.452312,0.66033,0.681076,0.610641,1.02363,1.02208,1.03808,0.830505,0.845002,0.787417,1.12743,1.1246,1.12243
-3941,0.955293,0.951196,0.962297,0.691221,0.668937,0.618855,0.429793,0.413313,0.466213,0.669147,0.660928,0.644536,1.0098,1.02879,1.03526,0.778175,0.789935,0.84295,1.12053,1.12085,1.12298
-3940,1.01766,1.00349,0.958819,0.678905,0.681208,0.73146,0.383256,0.356001,0.391998,0.707058,0.678073,0.644244,1.01573,1.03388,1.0186,0.838139,0.79265,0.794673,1.12212,1.1223,1.12146
-3939,0.993062,0.973492,0.977355,0.637065,0.634663,0.71915,0.404169,0.457748,0.380355,0.669977,0.656289,0.627039,1.02461,1.02086,1.037,0.817851,0.794116,0.74709,1.12637,1.12542,1.12605
-3938,0.975296,1.01314,0.961752,0.68549,0.690411,0.683902,0.408585,0.434826,0.415931,0.626584,0.682359,0.667573,1.03074,1.03431,1.03529,0.809337,0.794544,0.838639,1.1249,1.12452,1.11994
-3937,1.01511,0.994574,0.977201,0.676732,0.653008,0.712817,0.402324,0.40975,0.396724,0.638515,0.639683,0.672836,1.03566,1.03007,1.03172,0.797214,0.794139,0.851765,1.12193,1.12344,1.12585
-3936,0.965037,0.970135,0.964292,0.680279,0.747806,0.669339,0.419408,0.419687,0.433427,0.662818,0.651245,0.683513,1.01836,1.0309,1.02106,0.785989,0.829247,0.800999,1.1203,1.12753,1.1256
-3935,1.00416,0.959302,0.959954,0.659094,0.675561,0.644381,0.365204,0.390535,0.370987,0.631997,0.685715,0.682201,1.03688,1.04488,1.01839,0.851646,0.81668,0.782724,1.11715,1.13073,1.12714
-3934,0.985047,0.96536,0.960845,0.695748,0.737303,0.657215,0.467141,0.490646,0.406648,0.67783,0.648797,0.654761,1.03378,1.01538,1.02208,0.817355,0.817559,0.833503,1.12185,1.1285,1.11766
-3933,0.982256,0.997244,0.960739,0.692316,0.6833,0.655353,0.357321,0.432421,0.43475,0.614862,0.621744,0.661631,1.01801,1.01017,1.00495,0.824,0.831874,0.855643,1.11705,1.1257,1.11414
-3932,0.959052,0.979001,1,0.672986,0.682121,0.695843,0.430301,0.423223,0.401683,0.619059,0.669238,0.642383,1.02801,1.02312,1.03471,0.795409,0.823235,0.809833,1.12195,1.11886,1.11896
-3931,1.00069,0.930013,0.964752,0.654787,0.672399,0.679655,0.434903,0.462896,0.431066,0.647105,0.678505,0.66841,1.03507,1.01352,1.04017,0.800371,0.807456,0.790071,1.12657,1.12469,1.1194
-3930,1.0028,0.987068,0.98784,0.676309,0.650882,0.700851,0.427356,0.425101,0.430099,0.615602,0.658474,0.667956,1.02302,1.03599,1.03913,0.811577,0.805206,0.798594,1.12633,1.12776,1.12164
-3929,0.948018,0.979512,0.997227,0.691979,0.691453,0.675125,0.366796,0.415946,0.485966,0.652908,0.665155,0.629751,1.03142,1.01308,1.01711,0.832569,0.804271,0.814441,1.11993,1.12563,1.12119
-3928,0.987554,0.991844,0.970774,0.652088,0.662354,0.647901,0.393526,0.451984,0.410716,0.607395,0.666376,0.618327,1.02708,1.03126,1.02,0.821695,0.855652,0.770817,1.12382,1.12733,1.11684
-3927,0.999315,0.958568,0.991116,0.653054,0.625245,0.720177,0.450868,0.340669,0.348373,0.655872,0.609854,0.662276,1.02672,1.03327,1.01342,0.807857,0.823136,0.79925,1.12664,1.12733,1.12771
-3926,1.01035,0.986257,0.956296,0.685715,0.63539,0.709079,0.367915,0.455276,0.497589,0.647249,0.62453,0.680528,1.03039,1.03014,1.02064,0.834323,0.816919,0.815126,1.13226,1.12172,1.12187
-3925,0.98827,0.941552,0.976764,0.628967,0.697373,0.676438,0.424806,0.461528,0.410102,0.679773,0.690492,0.604534,1.01924,1.01838,1.01812,0.822333,0.820899,0.82506,1.12547,1.11225,1.118
-3924,1.00908,0.965289,0.983688,0.661657,0.71259,0.701865,0.40334,0.482892,0.417982,0.715559,0.607967,0.688938,1.03434,1.03277,1.01143,0.827425,0.839717,0.811438,1.12214,1.12102,1.1138
